Year,yield(t/ha),State,County
1988,7.21268638,SOUTH DAKOTA,CUSTER
1987,7.338124404,SOUTH DAKOTA,CUSTER
1986,6.89909132,SOUTH DAKOTA,CUSTER
1985,5.01752096,SOUTH DAKOTA,CUSTER
1984,6.89909132,SOUTH DAKOTA,CUSTER
1983,6.89909132,SOUTH DAKOTA,CUSTER
1982,6.102559868,SOUTH DAKOTA,CUSTER
1981,7.563912847,SOUTH DAKOTA,CUSTER
1980,6.2719012,SOUTH DAKOTA,CUSTER
2021,6.886547518,SOUTH DAKOTA,FALL RIVER
2020,6.2719012,SOUTH DAKOTA,FALL RIVER
2014,8.15347156,SOUTH DAKOTA,FALL RIVER
2011,6.2719012,SOUTH DAKOTA,FALL RIVER
2006,5.061424268,SOUTH DAKOTA,FALL RIVER
2004,5.086511873,SOUTH DAKOTA,FALL RIVER
2003,5.255853206,SOUTH DAKOTA,FALL RIVER
2002,5.707430092,SOUTH DAKOTA,FALL RIVER
2001,6.710934284,SOUTH DAKOTA,FALL RIVER
2000,6.384795422,SOUTH DAKOTA,FALL RIVER
1999,6.359707817,SOUTH DAKOTA,FALL RIVER
1998,6.961810332,SOUTH DAKOTA,FALL RIVER
1997,7.275405392,SOUTH DAKOTA,FALL RIVER
1996,6.836372308,SOUTH DAKOTA,FALL RIVER
1995,5.550632562,SOUTH DAKOTA,FALL RIVER
1994,7.400843416,SOUTH DAKOTA,FALL RIVER
1993,5.318572218,SOUTH DAKOTA,FALL RIVER
1992,7.589000452,SOUTH DAKOTA,FALL RIVER
1991,6.077472263,SOUTH DAKOTA,FALL RIVER
1990,7.8398765,SOUTH DAKOTA,FALL RIVER
1989,3.76314072,SOUTH DAKOTA,FALL RIVER
1988,5.393835032,SOUTH DAKOTA,FALL RIVER
1987,7.087248356,SOUTH DAKOTA,FALL RIVER
1986,7.400843416,SOUTH DAKOTA,FALL RIVER
1985,5.080239972,SOUTH DAKOTA,FALL RIVER
1984,7.41965912,SOUTH DAKOTA,FALL RIVER
1983,5.914402832,SOUTH DAKOTA,FALL RIVER
1982,6.773653296,SOUTH DAKOTA,FALL RIVER
1981,7.068432652,SOUTH DAKOTA,FALL RIVER
1980,5.876771424,SOUTH DAKOTA,FALL RIVER
2021,2.314331543,SOUTH DAKOTA,OGLALA LAKOTA
2020,3.255116723,SOUTH DAKOTA,OGLALA LAKOTA
2013,5.995937547,SOUTH DAKOTA,OGLALA LAKOTA
2010,3.976385361,SOUTH DAKOTA,OGLALA LAKOTA
2008,5.707430092,SOUTH DAKOTA,OGLALA LAKOTA
2005,4.7039259,SOUTH DAKOTA,OGLALA LAKOTA
2004,0.83416286,SOUTH DAKOTA,OGLALA LAKOTA
2003,1.072495105,SOUTH DAKOTA,OGLALA LAKOTA
2002,1.41117777,SOUTH DAKOTA,OGLALA LAKOTA
2001,3.963841558,SOUTH DAKOTA,OGLALA LAKOTA
2000,2.19516542,SOUTH DAKOTA,OGLALA LAKOTA
1998,4.954801948,SOUTH DAKOTA,OGLALA LAKOTA
1997,4.39033084,SOUTH DAKOTA,OGLALA LAKOTA
1994,3.44954566,SOUTH DAKOTA,OGLALA LAKOTA
1993,3.44954566,SOUTH DAKOTA,OGLALA LAKOTA
1992,2.947793564,SOUTH DAKOTA,OGLALA LAKOTA
1991,4.672566394,SOUTH DAKOTA,OGLALA LAKOTA
1990,4.23353331,SOUTH DAKOTA,OGLALA LAKOTA
1989,5.080239972,SOUTH DAKOTA,OGLALA LAKOTA
1988,2.947793564,SOUTH DAKOTA,OGLALA LAKOTA
1987,2.50876048,SOUTH DAKOTA,OGLALA LAKOTA
1986,4.327611828,SOUTH DAKOTA,OGLALA LAKOTA
1985,4.39033084,SOUTH DAKOTA,OGLALA LAKOTA
1984,4.7039259,SOUTH DAKOTA,OGLALA LAKOTA
1983,5.01752096,SOUTH DAKOTA,OGLALA LAKOTA
1982,3.261388624,SOUTH DAKOTA,OGLALA LAKOTA
1981,4.892082936,SOUTH DAKOTA,OGLALA LAKOTA
1980,5.2244937,SOUTH DAKOTA,OGLALA LAKOTA
2019,7.313036799,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2018,6.039840856,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2017,6.510233446,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2016,6.384795422,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2015,6.817556604,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2013,7.52628144,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2009,5.64471108,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2006,1.473896782,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2021,6.284445002,SOUTH DAKOTA,GREGORY
2020,8.134655856,SOUTH DAKOTA,GREGORY
2018,9.871972489,SOUTH DAKOTA,GREGORY
2016,7.137423566,SOUTH DAKOTA,GREGORY
2015,7.168783072,SOUTH DAKOTA,GREGORY
2014,7.074704554,SOUTH DAKOTA,GREGORY
2013,7.720710377,SOUTH DAKOTA,GREGORY
2012,2.163805914,SOUTH DAKOTA,GREGORY
2011,6.968082233,SOUTH DAKOTA,GREGORY
2010,6.453786335,SOUTH DAKOTA,GREGORY
2009,8.090752548,SOUTH DAKOTA,GREGORY
2008,5.95830614,SOUTH DAKOTA,GREGORY
2007,4.854451529,SOUTH DAKOTA,GREGORY
2006,2.577751393,SOUTH DAKOTA,GREGORY
2005,3.882306843,SOUTH DAKOTA,GREGORY
2004,2.866258848,SOUTH DAKOTA,GREGORY
2003,3.838403534,SOUTH DAKOTA,GREGORY
2002,1.994464582,SOUTH DAKOTA,GREGORY
2001,5.17431849,SOUTH DAKOTA,GREGORY
2000,3.480905166,SOUTH DAKOTA,GREGORY
1999,4.264892816,SOUTH DAKOTA,GREGORY
1998,5.832868116,SOUTH DAKOTA,GREGORY
1997,4.954801948,SOUTH DAKOTA,GREGORY
1996,5.33111602,SOUTH DAKOTA,GREGORY
1995,3.230029118,SOUTH DAKOTA,GREGORY
1994,4.892082936,SOUTH DAKOTA,GREGORY
1993,4.321339927,SOUTH DAKOTA,GREGORY
1992,4.948530047,SOUTH DAKOTA,GREGORY
1991,2.276700136,SOUTH DAKOTA,GREGORY
1990,4.39033084,SOUTH DAKOTA,GREGORY
1989,3.512264672,SOUTH DAKOTA,GREGORY
1988,3.324107636,SOUTH DAKOTA,GREGORY
1987,4.139454792,SOUTH DAKOTA,GREGORY
1986,3.386826648,SOUTH DAKOTA,GREGORY
1985,3.324107636,SOUTH DAKOTA,GREGORY
1984,3.750596918,SOUTH DAKOTA,GREGORY
1983,2.703189417,SOUTH DAKOTA,GREGORY
1982,3.81331593,SOUTH DAKOTA,GREGORY
1981,3.687877906,SOUTH DAKOTA,GREGORY
1980,1.938017471,SOUTH DAKOTA,GREGORY
2020,5.745061499,SOUTH DAKOTA,JONES
2015,6.002209448,SOUTH DAKOTA,JONES
2014,5.531816858,SOUTH DAKOTA,JONES
2013,6.278173101,SOUTH DAKOTA,JONES
2012,2.92897786,SOUTH DAKOTA,JONES
2011,5.243309403,SOUTH DAKOTA,JONES
2010,4.145726693,SOUTH DAKOTA,JONES
2008,3.700421708,SOUTH DAKOTA,JONES
2007,3.832131633,SOUTH DAKOTA,JONES
2005,4.145726693,SOUTH DAKOTA,JONES
2004,4.427962247,SOUTH DAKOTA,JONES
2003,2.960337366,SOUTH DAKOTA,JONES
2002,1.975648878,SOUTH DAKOTA,JONES
2001,4.578487876,SOUTH DAKOTA,JONES
2000,2.696917516,SOUTH DAKOTA,JONES
1999,3.531080376,SOUTH DAKOTA,JONES
1998,5.581992068,SOUTH DAKOTA,JONES
1997,4.7039259,SOUTH DAKOTA,JONES
1996,3.1359506,SOUTH DAKOTA,JONES
1995,3.204941513,SOUTH DAKOTA,JONES
1994,5.01752096,SOUTH DAKOTA,JONES
1993,1.912929866,SOUTH DAKOTA,JONES
1992,3.44954566,SOUTH DAKOTA,JONES
1991,3.374282846,SOUTH DAKOTA,JONES
1990,5.95830614,SOUTH DAKOTA,JONES
1989,3.76314072,SOUTH DAKOTA,JONES
1988,1.379818264,SOUTH DAKOTA,JONES
1987,4.139454792,SOUTH DAKOTA,JONES
1986,3.1359506,SOUTH DAKOTA,JONES
1985,3.1359506,SOUTH DAKOTA,JONES
1984,3.192397711,SOUTH DAKOTA,JONES
1983,3.1359506,SOUTH DAKOTA,JONES
1982,4.23353331,SOUTH DAKOTA,JONES
1981,6.384795422,SOUTH DAKOTA,JONES
1980,5.64471108,SOUTH DAKOTA,JONES
2021,5.701158191,SOUTH DAKOTA,LYMAN
2020,7.124879763,SOUTH DAKOTA,LYMAN
2019,8.159743461,SOUTH DAKOTA,LYMAN
2018,7.570184748,SOUTH DAKOTA,LYMAN
2017,5.494185451,SOUTH DAKOTA,LYMAN
2016,6.485145841,SOUTH DAKOTA,LYMAN
2015,6.69211858,SOUTH DAKOTA,LYMAN
2014,6.06492846,SOUTH DAKOTA,LYMAN
2012,2.922705959,SOUTH DAKOTA,LYMAN
2011,6.384795422,SOUTH DAKOTA,LYMAN
2010,6.974354134,SOUTH DAKOTA,LYMAN
2009,7.400843416,SOUTH DAKOTA,LYMAN
2008,6.58549626,SOUTH DAKOTA,LYMAN
2007,5.036336664,SOUTH DAKOTA,LYMAN
2006,6.384795422,SOUTH DAKOTA,LYMAN
2005,3.982657262,SOUTH DAKOTA,LYMAN
2004,4.779188714,SOUTH DAKOTA,LYMAN
2003,4.214717606,SOUTH DAKOTA,LYMAN
2002,6.039840856,SOUTH DAKOTA,LYMAN
2001,5.099055676,SOUTH DAKOTA,LYMAN
2000,3.662790301,SOUTH DAKOTA,LYMAN
1999,4.384058939,SOUTH DAKOTA,LYMAN
1998,7.149967368,SOUTH DAKOTA,LYMAN
1997,5.268397008,SOUTH DAKOTA,LYMAN
1996,4.327611828,SOUTH DAKOTA,LYMAN
1995,3.857219238,SOUTH DAKOTA,LYMAN
1994,4.641206888,SOUTH DAKOTA,LYMAN
1993,5.312300316,SOUTH DAKOTA,LYMAN
1992,5.531816858,SOUTH DAKOTA,LYMAN
1991,5.48791355,SOUTH DAKOTA,LYMAN
1990,6.071200362,SOUTH DAKOTA,LYMAN
1989,7.338124404,SOUTH DAKOTA,LYMAN
1988,5.832868116,SOUTH DAKOTA,LYMAN
1987,5.268397008,SOUTH DAKOTA,LYMAN
1986,8.372988102,SOUTH DAKOTA,LYMAN
1985,5.01752096,SOUTH DAKOTA,LYMAN
1984,5.80150861,SOUTH DAKOTA,LYMAN
1983,3.951297756,SOUTH DAKOTA,LYMAN
1982,5.17431849,SOUTH DAKOTA,LYMAN
1981,6.89909132,SOUTH DAKOTA,LYMAN
1980,5.782692906,SOUTH DAKOTA,LYMAN
2020,4.44050605,SOUTH DAKOTA,MELLETTE
2017,4.427962247,SOUTH DAKOTA,MELLETTE
2014,4.816820122,SOUTH DAKOTA,MELLETTE
2012,2.50876048,SOUTH DAKOTA,MELLETTE
2011,4.666294493,SOUTH DAKOTA,MELLETTE
2010,3.574983684,SOUTH DAKOTA,MELLETTE
2008,3.198669612,SOUTH DAKOTA,MELLETTE
2007,2.66555801,SOUTH DAKOTA,MELLETTE
2005,1.51780009,SOUTH DAKOTA,MELLETTE
2004,2.157534013,SOUTH DAKOTA,MELLETTE
2003,1.524071992,SOUTH DAKOTA,MELLETTE
2002,2.182621618,SOUTH DAKOTA,MELLETTE
2001,2.690645615,SOUTH DAKOTA,MELLETTE
2000,2.320603444,SOUTH DAKOTA,MELLETTE
1999,3.023056378,SOUTH DAKOTA,MELLETTE
1998,4.139454792,SOUTH DAKOTA,MELLETTE
1997,3.512264672,SOUTH DAKOTA,MELLETTE
1996,2.19516542,SOUTH DAKOTA,MELLETTE
1995,2.571479492,SOUTH DAKOTA,MELLETTE
1994,4.578487876,SOUTH DAKOTA,MELLETTE
1993,3.926210151,SOUTH DAKOTA,MELLETTE
1992,3.098319193,SOUTH DAKOTA,MELLETTE
1991,2.40213816,SOUTH DAKOTA,MELLETTE
1990,3.010512576,SOUTH DAKOTA,MELLETTE
1989,2.50876048,SOUTH DAKOTA,MELLETTE
1988,1.72477283,SOUTH DAKOTA,MELLETTE
1987,3.073231588,SOUTH DAKOTA,MELLETTE
1986,2.170077815,SOUTH DAKOTA,MELLETTE
1985,1.88157036,SOUTH DAKOTA,MELLETTE
1984,2.14499021,SOUTH DAKOTA,MELLETTE
1983,2.0885431,SOUTH DAKOTA,MELLETTE
1982,2.50876048,SOUTH DAKOTA,MELLETTE
1981,3.857219238,SOUTH DAKOTA,MELLETTE
1980,2.50876048,SOUTH DAKOTA,MELLETTE
2021,6.679574778,SOUTH DAKOTA,TODD
2016,7.149967368,SOUTH DAKOTA,TODD
2014,6.917907024,SOUTH DAKOTA,TODD
2013,6.328348311,SOUTH DAKOTA,TODD
2012,5.406378834,SOUTH DAKOTA,TODD
2011,5.895587128,SOUTH DAKOTA,TODD
2010,7.438474823,SOUTH DAKOTA,TODD
2009,7.965314524,SOUTH DAKOTA,TODD
2008,6.773653296,SOUTH DAKOTA,TODD
2007,4.227261409,SOUTH DAKOTA,TODD
2006,9.326317084,SOUTH DAKOTA,TODD
2005,7.400843416,SOUTH DAKOTA,TODD
2004,6.610583865,SOUTH DAKOTA,TODD
2003,4.86072343,SOUTH DAKOTA,TODD
2002,7.325580602,SOUTH DAKOTA,TODD
2001,6.453786335,SOUTH DAKOTA,TODD
2000,5.462825945,SOUTH DAKOTA,TODD
1999,6.127647472,SOUTH DAKOTA,TODD
1998,6.58549626,SOUTH DAKOTA,TODD
1997,7.087248356,SOUTH DAKOTA,TODD
1996,5.832868116,SOUTH DAKOTA,TODD
1995,4.559672172,SOUTH DAKOTA,TODD
1994,5.770149104,SOUTH DAKOTA,TODD
1993,3.531080376,SOUTH DAKOTA,TODD
1992,4.057920076,SOUTH DAKOTA,TODD
1991,6.805012802,SOUTH DAKOTA,TODD
1990,5.983393745,SOUTH DAKOTA,TODD
1989,4.766644912,SOUTH DAKOTA,TODD
1988,5.362475526,SOUTH DAKOTA,TODD
1987,5.95830614,SOUTH DAKOTA,TODD
1986,5.832868116,SOUTH DAKOTA,TODD
1985,4.942258146,SOUTH DAKOTA,TODD
1984,6.171550781,SOUTH DAKOTA,TODD
1983,5.06769617,SOUTH DAKOTA,TODD
1982,5.977121844,SOUTH DAKOTA,TODD
1981,5.456554044,SOUTH DAKOTA,TODD
1980,5.343659822,SOUTH DAKOTA,TODD
2021,4.478137457,SOUTH DAKOTA,TRIPP
2020,7.432202922,SOUTH DAKOTA,TRIPP
2019,7.41965912,SOUTH DAKOTA,TRIPP
2018,7.821060796,SOUTH DAKOTA,TRIPP
2017,4.647478789,SOUTH DAKOTA,TRIPP
2016,7.350668206,SOUTH DAKOTA,TRIPP
2015,7.00571364,SOUTH DAKOTA,TRIPP
2014,6.353435916,SOUTH DAKOTA,TRIPP
2013,6.779925197,SOUTH DAKOTA,TRIPP
2012,2.747092726,SOUTH DAKOTA,TRIPP
2011,6.47887394,SOUTH DAKOTA,TRIPP
2010,5.393835032,SOUTH DAKOTA,TRIPP
2009,6.836372308,SOUTH DAKOTA,TRIPP
2008,4.892082936,SOUTH DAKOTA,TRIPP
2007,4.246077112,SOUTH DAKOTA,TRIPP
2006,2.251612531,SOUTH DAKOTA,TRIPP
2005,3.487177067,SOUTH DAKOTA,TRIPP
2004,3.305291932,SOUTH DAKOTA,TRIPP
2003,3.142222501,SOUTH DAKOTA,TRIPP
2002,1.693413324,SOUTH DAKOTA,TRIPP
2001,4.070463879,SOUTH DAKOTA,TRIPP
2000,2.40213816,SOUTH DAKOTA,TRIPP
1999,3.938753954,SOUTH DAKOTA,TRIPP
1998,5.832868116,SOUTH DAKOTA,TRIPP
1997,5.080239972,SOUTH DAKOTA,TRIPP
1996,3.76314072,SOUTH DAKOTA,TRIPP
1995,3.1359506,SOUTH DAKOTA,TRIPP
1994,4.829363924,SOUTH DAKOTA,TRIPP
1993,3.957569657,SOUTH DAKOTA,TRIPP
1992,3.443273759,SOUTH DAKOTA,TRIPP
1991,2.082271198,SOUTH DAKOTA,TRIPP
1990,4.346427532,SOUTH DAKOTA,TRIPP
1989,2.947793564,SOUTH DAKOTA,TRIPP
1988,2.947793564,SOUTH DAKOTA,TRIPP
1987,3.637702696,SOUTH DAKOTA,TRIPP
1986,3.261388624,SOUTH DAKOTA,TRIPP
1985,3.161038205,SOUTH DAKOTA,TRIPP
1984,3.430729956,SOUTH DAKOTA,TRIPP
1983,2.734548923,SOUTH DAKOTA,TRIPP
1982,3.041872082,SOUTH DAKOTA,TRIPP
1981,3.562439882,SOUTH DAKOTA,TRIPP
1980,1.900386064,SOUTH DAKOTA,TRIPP
2019,10.08521713,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2018,10.35490888,SOUTH DAKOTA,OTHER (COMBINED) COUNTIES
2021,7.940226919,SOUTH DAKOTA,BON HOMME
2020,10.82530147,SOUTH DAKOTA,BON HOMME
2019,9.997410513,SOUTH DAKOTA,BON HOMME
2017,8.761845976,SOUTH DAKOTA,BON HOMME
2016,9.501930318,SOUTH DAKOTA,BON HOMME
2015,10.90683619,SOUTH DAKOTA,BON HOMME
2014,10.62460063,SOUTH DAKOTA,BON HOMME
2013,9.953507204,SOUTH DAKOTA,BON HOMME
2012,1.956833174,SOUTH DAKOTA,BON HOMME
2011,8.216190572,SOUTH DAKOTA,BON HOMME
2010,8.561145138,SOUTH DAKOTA,BON HOMME
2009,9.156975752,SOUTH DAKOTA,BON HOMME
2008,7.463562428,SOUTH DAKOTA,BON HOMME
2007,6.566680556,SOUTH DAKOTA,BON HOMME
2006,5.43773834,SOUTH DAKOTA,BON HOMME
2005,5.130415182,SOUTH DAKOTA,BON HOMME
2004,7.752069883,SOUTH DAKOTA,BON HOMME
2003,6.2719012,SOUTH DAKOTA,BON HOMME
2002,2.734548923,SOUTH DAKOTA,BON HOMME
2001,6.503961544,SOUTH DAKOTA,BON HOMME
2000,6.240541694,SOUTH DAKOTA,BON HOMME
1999,6.648215272,SOUTH DAKOTA,BON HOMME
1998,7.149967368,SOUTH DAKOTA,BON HOMME
1997,5.01752096,SOUTH DAKOTA,BON HOMME
1996,6.710934284,SOUTH DAKOTA,BON HOMME
1995,5.142958984,SOUTH DAKOTA,BON HOMME
1994,6.334620212,SOUTH DAKOTA,BON HOMME
1993,4.421690346,SOUTH DAKOTA,BON HOMME
1992,5.607079673,SOUTH DAKOTA,BON HOMME
1991,2.87253075,SOUTH DAKOTA,BON HOMME
1990,3.60634319,SOUTH DAKOTA,BON HOMME
1989,3.1359506,SOUTH DAKOTA,BON HOMME
1988,3.1359506,SOUTH DAKOTA,BON HOMME
1987,4.829363924,SOUTH DAKOTA,BON HOMME
1986,4.327611828,SOUTH DAKOTA,BON HOMME
1985,5.111599478,SOUTH DAKOTA,BON HOMME
1984,3.825859732,SOUTH DAKOTA,BON HOMME
1983,3.204941513,SOUTH DAKOTA,BON HOMME
1982,4.014016768,SOUTH DAKOTA,BON HOMME
1981,4.490681259,SOUTH DAKOTA,BON HOMME
1980,1.712229028,SOUTH DAKOTA,BON HOMME
2021,7.657991365,SOUTH DAKOTA,CHARLES MIX
2020,10.09776093,SOUTH DAKOTA,CHARLES MIX
2019,9.263598072,SOUTH DAKOTA,CHARLES MIX
2018,11.14516843,SOUTH DAKOTA,CHARLES MIX
2017,7.858692204,SOUTH DAKOTA,CHARLES MIX
2016,8.354172398,SOUTH DAKOTA,CHARLES MIX
2015,9.633640243,SOUTH DAKOTA,CHARLES MIX
2014,8.598776545,SOUTH DAKOTA,CHARLES MIX
2013,9.269869974,SOUTH DAKOTA,CHARLES MIX
2012,3.418186154,SOUTH DAKOTA,CHARLES MIX
2011,7.388299614,SOUTH DAKOTA,CHARLES MIX
2010,8.57368894,SOUTH DAKOTA,CHARLES MIX
2009,10.03504192,SOUTH DAKOTA,CHARLES MIX
2008,7.338124404,SOUTH DAKOTA,CHARLES MIX
2007,6.830100407,SOUTH DAKOTA,CHARLES MIX
2006,4.327611828,SOUTH DAKOTA,CHARLES MIX
2005,4.729013505,SOUTH DAKOTA,CHARLES MIX
2004,5.513001155,SOUTH DAKOTA,CHARLES MIX
2003,4.973617652,SOUTH DAKOTA,CHARLES MIX
2002,2.859986947,SOUTH DAKOTA,CHARLES MIX
2001,6.53532105,SOUTH DAKOTA,CHARLES MIX
2000,5.356203625,SOUTH DAKOTA,CHARLES MIX
1999,6.253085496,SOUTH DAKOTA,CHARLES MIX
1998,7.52628144,SOUTH DAKOTA,CHARLES MIX
1997,6.334620212,SOUTH DAKOTA,CHARLES MIX
1996,6.522777248,SOUTH DAKOTA,CHARLES MIX
1995,4.202173804,SOUTH DAKOTA,CHARLES MIX
1994,6.334620212,SOUTH DAKOTA,CHARLES MIX
1993,5.205677996,SOUTH DAKOTA,CHARLES MIX
1992,5.519273056,SOUTH DAKOTA,CHARLES MIX
1991,2.55893569,SOUTH DAKOTA,CHARLES MIX
1990,3.731781214,SOUTH DAKOTA,CHARLES MIX
1989,4.07673578,SOUTH DAKOTA,CHARLES MIX
1988,4.014016768,SOUTH DAKOTA,CHARLES MIX
1987,4.829363924,SOUTH DAKOTA,CHARLES MIX
1986,4.578487876,SOUTH DAKOTA,CHARLES MIX
1985,4.65375069,SOUTH DAKOTA,CHARLES MIX
1984,3.932482052,SOUTH DAKOTA,CHARLES MIX
1983,3.161038205,SOUTH DAKOTA,CHARLES MIX
1982,3.781956424,SOUTH DAKOTA,CHARLES MIX
1981,3.286476229,SOUTH DAKOTA,CHARLES MIX
1980,2.14499021,SOUTH DAKOTA,CHARLES MIX
2021,9.846884884,SOUTH DAKOTA,CLAY
2020,11.74727095,SOUTH DAKOTA,CLAY
2018,11.26433456,SOUTH DAKOTA,CLAY
2017,11.30823786,SOUTH DAKOTA,CLAY
2016,11.27060646,SOUTH DAKOTA,CLAY
2015,12.15494453,SOUTH DAKOTA,CLAY
2014,11.75981475,SOUTH DAKOTA,CLAY
2013,10.4678031,SOUTH DAKOTA,CLAY
2012,4.321339927,SOUTH DAKOTA,CLAY
2011,7.959042623,SOUTH DAKOTA,CLAY
2010,9.539561725,SOUTH DAKOTA,CLAY
2009,11.66573623,SOUTH DAKOTA,CLAY
2008,10.09776093,SOUTH DAKOTA,CLAY
2007,7.068432652,SOUTH DAKOTA,CLAY
2006,7.570184748,SOUTH DAKOTA,CLAY
2005,8.341628596,SOUTH DAKOTA,CLAY
2004,10.63714444,SOUTH DAKOTA,CLAY
2003,9.194607159,SOUTH DAKOTA,CLAY
2002,7.181326874,SOUTH DAKOTA,CLAY
2001,8.034305437,SOUTH DAKOTA,CLAY
2000,7.225230182,SOUTH DAKOTA,CLAY
1999,7.325580602,SOUTH DAKOTA,CLAY
1998,9.09425674,SOUTH DAKOTA,CLAY
1997,6.58549626,SOUTH DAKOTA,CLAY
1996,8.46706662,SOUTH DAKOTA,CLAY
1995,5.895587128,SOUTH DAKOTA,CLAY
1994,8.341628596,SOUTH DAKOTA,CLAY
1993,5.073968071,SOUTH DAKOTA,CLAY
1992,7.858692204,SOUTH DAKOTA,CLAY
1991,5.895587128,SOUTH DAKOTA,CLAY
1990,5.324844119,SOUTH DAKOTA,CLAY
1989,4.954801948,SOUTH DAKOTA,CLAY
1988,3.76314072,SOUTH DAKOTA,CLAY
1987,6.2719012,SOUTH DAKOTA,CLAY
1986,6.083744164,SOUTH DAKOTA,CLAY
1985,6.855188012,SOUTH DAKOTA,CLAY
1984,4.973617652,SOUTH DAKOTA,CLAY
1983,3.719237412,SOUTH DAKOTA,CLAY
1982,5.820324314,SOUTH DAKOTA,CLAY
1981,6.259357398,SOUTH DAKOTA,CLAY
1980,4.271164717,SOUTH DAKOTA,CLAY
2021,8.912371605,SOUTH DAKOTA,DOUGLAS
2020,11.46503539,SOUTH DAKOTA,DOUGLAS
2019,9.276141875,SOUTH DAKOTA,DOUGLAS
2017,7.645447563,SOUTH DAKOTA,DOUGLAS
2016,7.959042623,SOUTH DAKOTA,DOUGLAS
2015,9.752806366,SOUTH DAKOTA,DOUGLAS
2014,7.313036799,SOUTH DAKOTA,DOUGLAS
2013,9.363948492,SOUTH DAKOTA,DOUGLAS
2012,3.211213414,SOUTH DAKOTA,DOUGLAS
2011,8.492154225,SOUTH DAKOTA,DOUGLAS
2010,8.57368894,SOUTH DAKOTA,DOUGLAS
2009,10.28591797,SOUTH DAKOTA,DOUGLAS
2008,7.463562428,SOUTH DAKOTA,DOUGLAS
2007,6.980626036,SOUTH DAKOTA,DOUGLAS
2006,3.562439882,SOUTH DAKOTA,DOUGLAS
2005,4.365243235,SOUTH DAKOTA,DOUGLAS
2004,6.541592952,SOUTH DAKOTA,DOUGLAS
2003,6.560408655,SOUTH DAKOTA,DOUGLAS
2002,2.50876048,SOUTH DAKOTA,DOUGLAS
2001,6.936722727,SOUTH DAKOTA,DOUGLAS
2000,6.37852352,SOUTH DAKOTA,DOUGLAS
1999,6.616855766,SOUTH DAKOTA,DOUGLAS
1998,7.149967368,SOUTH DAKOTA,DOUGLAS
1997,5.268397008,SOUTH DAKOTA,DOUGLAS
1996,5.770149104,SOUTH DAKOTA,DOUGLAS
1995,3.700421708,SOUTH DAKOTA,DOUGLAS
1994,5.832868116,SOUTH DAKOTA,DOUGLAS
1993,4.559672172,SOUTH DAKOTA,DOUGLAS
1992,5.349931724,SOUTH DAKOTA,DOUGLAS
1991,1.743588534,SOUTH DAKOTA,DOUGLAS
1990,3.24257292,SOUTH DAKOTA,DOUGLAS
1989,2.696917516,SOUTH DAKOTA,DOUGLAS
1988,3.637702696,SOUTH DAKOTA,DOUGLAS
1987,4.515768864,SOUTH DAKOTA,DOUGLAS
1986,3.324107636,SOUTH DAKOTA,DOUGLAS
1985,4.509496963,SOUTH DAKOTA,DOUGLAS
1984,3.662790301,SOUTH DAKOTA,DOUGLAS
1983,3.004240675,SOUTH DAKOTA,DOUGLAS
1982,3.706693609,SOUTH DAKOTA,DOUGLAS
1981,3.129678699,SOUTH DAKOTA,DOUGLAS
1980,1.705957126,SOUTH DAKOTA,DOUGLAS
2021,7.78970129,SOUTH DAKOTA,HUTCHINSON
2020,10.90683619,SOUTH DAKOTA,HUTCHINSON
2018,10.4615312,SOUTH DAKOTA,HUTCHINSON
2017,9.470570812,SOUTH DAKOTA,HUTCHINSON
2016,9.765350168,SOUTH DAKOTA,HUTCHINSON
2015,10.61832873,SOUTH DAKOTA,HUTCHINSON
2014,10.52425021,SOUTH DAKOTA,HUTCHINSON
2013,9.759078267,SOUTH DAKOTA,HUTCHINSON
2012,1.88157036,SOUTH DAKOTA,HUTCHINSON
2011,8.83083689,SOUTH DAKOTA,HUTCHINSON
2010,8.918643506,SOUTH DAKOTA,HUTCHINSON
2009,9.219694764,SOUTH DAKOTA,HUTCHINSON
2008,7.651719464,SOUTH DAKOTA,HUTCHINSON
2007,6.955538431,SOUTH DAKOTA,HUTCHINSON
2006,4.151998594,SOUTH DAKOTA,HUTCHINSON
2005,5.28094081,SOUTH DAKOTA,HUTCHINSON
2004,8.429435213,SOUTH DAKOTA,HUTCHINSON
2003,8.235006276,SOUTH DAKOTA,HUTCHINSON
2002,3.700421708,SOUTH DAKOTA,HUTCHINSON
2001,6.961810332,SOUTH DAKOTA,HUTCHINSON
2000,7.10606406,SOUTH DAKOTA,HUTCHINSON
1999,6.942994628,SOUTH DAKOTA,HUTCHINSON
1998,8.028033536,SOUTH DAKOTA,HUTCHINSON
1997,5.393835032,SOUTH DAKOTA,HUTCHINSON
1996,6.89909132,SOUTH DAKOTA,HUTCHINSON
1995,4.641206888,SOUTH DAKOTA,HUTCHINSON
1994,6.710934284,SOUTH DAKOTA,HUTCHINSON
